1620, 11981
1621, -3984
1622, 14240
1623, -3610
1624, 14498
1625, -3121
1626, 14829
1627, -2287
1628, 13421
1629, -1208
1630, 11780
1631, 4
1632, 9358
1633, 1225
1634, 6810
1635, 2430
1636, 4025
1637, 3632
1638, 1151
1639, 4485
1640, -1346
1641, 5207
1642, -3751
1643, 5522
1644, -5423
1645, 5597
1646, -7103
1647, 5249
1648, -7523
1649, 4736
1650, -8303
1651, 3644
1652, -7646
1653, 2690
1654, -7588
1655, 1231
1656, -5806
1657, 85
1658, -5605
1659, -1568
1660, -2842
1661, -2248
1662, -3237
1663, -4368
1664, 1586
1665, -916
1666, -11672
1667, 2224
1668, -23394
1669, 217
1670, -15683
1671, -324
1672, -13118
1673, -1921
1674, -6847
1675, -2665
1676, -3286
1677, -3733
1678, 1833
1679, -4209
1680, 4556
1681, -4709
1682, 8133
1683, -4515
1684, 9578
1685, -4339
1686, 11074
1687, -3587
1688, 11061
1689, -2713
1690, 11057
1691, -1550
1692, 9717
1693, -352
1694, 8540
1695, 976
1696, 6444
1697, 2159
1698, 4803
1699, 3347
1700, 2663
1701, 4279
1702, 1045
1703, 4816
1704, -783
1705, 5170
1706, -2026
1707, 5151
1708, -3170
1709, 4899
1710, -3819
1711, 4226
1712, -4270
1713, 3503
1714, -4303
1715, 2337
1716, -3935
1717, 1511
1718, -3712
1719, 119
1720, -2918
1721, -523
1722, -2464
1723, -1916
1724, -1412
1725, -1911
1726, -1190
1727, -3721
1728, 543
1729, 1415
1730, -4033
1731, 6908
1732, -11388
1733, 5530
1734, -12200
1735, 6093
1736, -14059
1737, 5109
1738, -13775
1739, 4948
1740, -13727
1741, 3683
1742, -12466
1743, 3155
1744, -11436
1745, 1976
1746, -9523
1747, 1180
1748, -8193
1749, 65
1750, -6190
1751, -688
1752, -4719
1753, -1653
1754, -2988
1755, -2222
1756, -1811
1757, -2829
1758, -445
1759, -3170
1760, 198
1761, -3414
1762, 1135
1763, -3334
1764, 1256
1765, -3273
1766, 1772
1767, -2811
1768, 1415
1769, -2569
1770, 1508
1771, -1992
1772, 1035
1773, -1563
1774, 1012
1775, -948
1776, 309
1777, -419
1778, 334
1779, 104
1780, -578
1781, 504
1782, -241
1783, 778
1784, -1292
1785, 1085
1786, -613
1787, 1160
1788, -1965
1789, 1263
1790, -295
1791, 1083
1792, -3037
1793, 1671
